trip_id,driver_id,zone,hour,trip_duration_min,distance_miles,delivery_success,delay_min,vehicle_type,speed_mph,time_of_day,is_delayed
8206,77,South,13,21.8,4.62,0,0.3,Bike,12.72,Afternoon,0
8207,15,East,12,30.0,7.05,1,4.2,Van,14.1,Afternoon,0
8208,27,South,4,31.4,3.55,0,3.5,Van,6.78,Night,0
8209,68,West,18,19.4,5.42,1,7.4,Bike,16.76,Evening,0
8210,80,West,9,34.0,3.68,1,1.1,Van,6.49,Morning,0
8211,64,Downtown,7,15.2,2.28,1,5.9,Bike,9.0,Morning,0
8212,94,South,17,32.1,3.3,1,6.7,Van,6.17,Evening,0
8213,30,North,0,28.6,4.15,1,0.1,Van,8.71,Night,0
8214,36,South,4,25.2,2.4,1,2.8,Car,5.71,Night,0
8215,67,East,10,29.7,6.59,1,19.3,Van,13.31,Morning,1
8216,86,West,19,23.8,3.3,0,1.8,Van,8.32,Evening,0
8217,86,West,10,27.6,7.09,1,10.8,Bike,15.41,Morning,1
8218,49,South,15,49.1,3.48,1,4.4,Car,4.25,Afternoon,0
8219,76,South,9,33.9,4.28,1,1.8,Van,7.58,Morning,0
8220,55,South,14,19.6,3.36,1,9.0,Bike,10.29,Afternoon,0
8221,85,East,6,21.9,4.97,1,23.4,Bike,13.62,Morning,1
8222,56,East,14,37.1,3.39,1,6.8,Car,5.48,Afternoon,0
8223,68,North,15,21.1,3.21,1,0.3,Car,9.13,Afternoon,0
8224,95,South,5,42.0,7.98,1,0.3,Van,11.4,Night,0
8225,44,North,10,32.7,7.37,1,3.4,Car,13.52,Morning,0
8226,31,Downtown,16,11.4,8.93,1,0.0,Car,47.0,Afternoon,0
8227,58,East,14,33.7,4.76,1,5.6,Car,8.47,Afternoon,0
8228,87,West,15,5.0,1.24,0,0.1,Car,14.88,Afternoon,0
8229,53,Downtown,23,21.5,4.86,1,18.1,Van,13.56,Late Night,1
8230,84,West,1,33.6,3.49,1,10.6,Car,6.23,Night,1
8231,79,Downtown,3,6.3,4.06,1,8.4,Car,38.67,Night,0
8232,23,North,18,45.3,4.92,0,8.4,Van,6.52,Evening,0
8233,28,North,5,34.7,8.44,1,9.0,Bike,14.59,Night,0
8234,16,East,17,15.2,5.2,1,2.8,Car,20.53,Evening,0
8235,37,West,20,40.2,9.13,1,7.8,Bike,13.63,Evening,0
8236,21,Downtown,10,5.9,3.65,1,2.3,Car,37.12,Morning,0
8237,79,South,8,14.9,7.96,1,9.4,Car,32.05,Morning,0
8238,17,South,2,10.8,5.34,1,4.8,Van,29.67,Night,0
8239,37,East,1,5.3,0.85,1,2.2,Van,9.62,Night,0
8240,77,West,17,21.7,5.36,1,6.8,Bike,14.82,Evening,0
8241,19,South,14,26.9,6.41,1,1.4,Van,14.3,Afternoon,0
8242,30,East,21,26.6,1.76,1,16.7,Bike,3.97,Late Night,1
8243,45,East,17,26.3,4.44,1,5.5,Van,10.13,Evening,0
8244,18,West,18,25.5,3.97,1,2.6,Van,9.34,Evening,0
8245,78,South,14,13.2,6.94,1,4.0,Van,31.55,Afternoon,0
8246,62,South,16,20.0,4.12,1,6.7,Van,12.36,Afternoon,0
8247,36,South,17,5.0,4.23,0,8.0,Car,50.76,Evening,0
8248,100,North,17,35.8,3.25,1,18.4,Van,5.45,Evening,1
8249,84,South,10,25.9,3.09,1,1.2,Car,7.16,Morning,0
8250,52,Downtown,17,25.7,3.04,1,3.5,Bike,7.1,Evening,0
8251,19,North,22,32.8,2.61,0,0.5,Bike,4.77,Late Night,0
8252,44,North,2,33.5,2.5,1,0.4,Bike,4.48,Night,0
8253,7,North,12,21.4,7.99,1,0.6,Bike,22.4,Afternoon,0
8254,44,North,13,23.8,7.79,1,1.5,Car,19.64,Afternoon,0
8255,68,East,3,40.7,7.29,1,6.0,Car,10.75,Night,0
8256,34,Downtown,17,19.1,5.15,1,9.9,Van,16.18,Evening,0
8257,66,West,4,40.6,4.15,1,2.9,Car,6.13,Night,0
8258,69,South,13,21.5,6.04,1,4.1,Car,16.86,Afternoon,0
8259,55,North,11,5.9,7.94,1,1.2,Car,80.75,Morning,0
8260,10,West,6,25.9,5.45,1,7.8,Van,12.63,Morning,0
8261,96,East,11,21.4,4.21,1,11.0,Van,11.8,Morning,1
8262,42,West,7,11.5,6.18,1,3.3,Bike,32.24,Morning,0
8263,41,North,20,24.2,11.71,1,0.9,Car,29.03,Evening,0
8264,77,Downtown,20,20.1,3.42,1,0.0,Van,10.21,Evening,0
8265,69,West,2,43.7,2.92,1,3.8,Car,4.01,Night,0
8266,10,North,21,34.7,7.45,0,3.4,Van,12.88,Late Night,0
8267,10,North,0,15.4,7.07,1,13.0,Car,27.55,Night,1
8268,91,South,2,17.6,2.92,1,0.2,Car,9.95,Night,0
8269,60,South,10,35.0,5.62,1,0.8,Van,9.63,Morning,0
8270,51,Downtown,17,37.1,4.32,1,1.1,Van,6.99,Evening,0
8271,21,South,6,21.7,2.51,0,4.0,Bike,6.94,Morning,0
8272,8,Downtown,8,20.2,2.62,1,1.7,Bike,7.78,Morning,0
8273,65,East,3,23.7,3.85,1,1.2,Bike,9.75,Night,0
8274,92,East,22,27.9,5.32,1,3.6,Car,11.44,Late Night,0
8275,78,South,23,32.3,6.41,1,0.2,Car,11.91,Late Night,0
8276,85,East,9,32.8,4.21,0,18.5,Bike,7.7,Morning,1
8277,30,West,17,14.4,4.46,1,9.9,Van,18.58,Evening,0
8278,85,West,22,21.4,6.16,0,1.6,Van,17.27,Late Night,0
8279,49,West,15,5.0,4.39,1,2.0,Car,52.68,Afternoon,0
8280,9,East,11,24.8,4.48,0,1.4,Bike,10.84,Morning,0
8281,17,West,18,11.1,7.34,1,13.2,Van,39.68,Evening,1
8282,69,Downtown,23,17.7,4.24,0,5.3,Van,14.37,Late Night,0
8283,58,North,21,36.0,3.77,1,3.7,Bike,6.28,Late Night,0
8284,57,South,2,28.9,3.8,1,3.6,Bike,7.89,Night,0
8285,62,Downtown,7,28.5,4.66,1,0.9,Bike,9.81,Morning,0
8286,95,West,18,25.0,7.54,1,16.4,Van,18.1,Evening,1
8287,52,North,8,39.0,5.87,0,12.3,Van,9.03,Morning,1
8288,61,South,18,18.7,4.75,1,15.2,Van,15.24,Evening,1
8289,40,Downtown,16,26.6,4.78,1,1.7,Car,10.78,Afternoon,0
8290,38,South,12,26.1,6.54,1,3.2,Bike,15.03,Afternoon,0
8291,43,East,1,21.5,4.77,1,3.7,Van,13.31,Night,0
8292,63,West,3,46.4,4.74,1,3.4,Van,6.13,Night,0
8293,19,Downtown,10,12.8,5.67,1,0.1,Van,26.58,Morning,0
8294,100,Downtown,1,6.5,3.57,1,9.0,Bike,32.95,Night,0
8295,50,North,3,26.1,8.91,1,6.9,Car,20.48,Night,0
8296,33,North,3,19.0,8.78,1,3.2,Car,27.73,Night,0
8297,13,North,19,5.0,5.17,1,1.6,Car,62.04,Evening,0
8298,78,South,0,28.8,4.76,1,5.0,Van,9.92,Night,0
8299,97,West,10,27.4,3.23,1,0.7,Bike,7.07,Morning,0
8300,62,South,22,36.2,5.15,1,29.5,Car,8.54,Late Night,1
8301,93,West,1,19.4,3.02,1,0.7,Van,9.34,Night,0
8302,43,Downtown,18,6.4,4.7,1,0.3,Bike,44.06,Evening,0
8303,49,South,7,15.6,6.49,1,4.7,Van,24.96,Morning,0
8304,36,South,22,5.8,7.07,0,3.1,Van,73.14,Late Night,0
8305,10,South,19,40.0,7.92,1,6.3,Van,11.88,Evening,0
8306,95,East,3,35.1,5.92,1,0.7,Bike,10.12,Night,0
8307,6,West,15,37.8,3.24,1,2.3,Bike,5.14,Afternoon,0
8308,57,West,14,31.7,7.95,0,3.5,Van,15.05,Afternoon,0
8309,1,South,4,11.0,6.92,1,3.0,Bike,37.75,Night,0
8310,71,East,4,21.0,4.19,1,4.4,Van,11.97,Night,0
8311,58,South,14,32.9,3.01,1,0.5,Van,5.49,Afternoon,0
8312,91,West,22,8.0,5.39,1,3.5,Bike,40.42,Late Night,0
8313,21,Downtown,16,29.4,7.61,1,4.0,Van,15.53,Afternoon,0
8314,92,East,2,32.8,4.15,0,10.6,Van,7.59,Night,1
8315,80,East,17,47.6,5.31,1,4.2,Car,6.69,Evening,0
8316,56,South,10,34.6,6.19,1,4.0,Bike,10.73,Morning,0
8317,87,Downtown,5,29.8,2.11,1,8.4,Van,4.25,Night,0
8318,20,West,11,25.3,3.77,0,0.3,Car,8.94,Morning,0
8319,54,North,21,30.4,8.25,1,5.2,Van,16.28,Late Night,0
8320,25,West,16,31.1,1.14,1,8.4,Van,2.2,Afternoon,0
8321,28,West,13,5.0,7.41,1,0.5,Bike,88.92,Afternoon,0
8322,5,Downtown,5,27.1,7.39,1,8.3,Car,16.36,Night,0
8323,21,East,9,5.0,5.85,1,7.7,Bike,70.2,Morning,0
8324,18,West,15,5.0,5.29,0,0.0,Car,63.48,Afternoon,0
8325,47,East,17,25.4,1.72,1,1.4,Van,4.06,Evening,0
8326,70,Downtown,19,29.8,5.98,0,0.8,Van,12.04,Evening,0
8327,57,Downtown,5,11.7,4.14,1,3.6,Bike,21.23,Night,0
8328,93,South,18,35.9,7.42,1,12.3,Van,12.4,Evening,1
8329,19,North,2,40.2,5.67,1,4.6,Van,8.46,Night,0
8330,97,Downtown,11,33.1,1.9,1,4.6,Car,3.44,Morning,0
8331,65,Downtown,15,24.7,3.47,1,0.7,Van,8.43,Afternoon,0
8332,3,East,2,28.1,1.88,1,5.5,Van,4.01,Night,0
8333,42,Downtown,15,26.1,2.33,1,11.0,Van,5.36,Afternoon,1
8334,21,West,3,27.1,6.73,1,2.8,Bike,14.9,Night,0
8335,99,South,19,14.8,4.51,1,5.7,Bike,18.28,Evening,0
8336,40,South,12,21.3,3.55,0,1.7,Van,10.0,Afternoon,0
8337,67,West,3,25.6,4.94,1,1.6,Car,11.58,Night,0
8338,25,Downtown,3,28.4,4.24,1,1.0,Van,8.96,Night,0
8339,55,North,6,30.9,5.31,1,1.4,Bike,10.31,Morning,0
8340,84,Downtown,20,15.0,9.25,1,2.1,Van,37.0,Evening,0
8341,52,South,11,23.3,4.96,0,4.2,Van,12.77,Morning,0
8342,44,North,1,22.3,7.24,1,7.6,Car,19.48,Night,0
8343,98,East,15,44.6,1.18,1,1.7,Bike,1.59,Afternoon,0
8344,85,East,6,27.5,4.25,1,0.9,Bike,9.27,Morning,0
8345,56,Downtown,18,31.7,2.5,1,3.0,Van,4.73,Evening,0
8346,55,Downtown,10,35.0,5.48,1,7.8,Van,9.39,Morning,0
8347,87,North,0,33.5,6.54,1,2.5,Van,11.71,Night,0
8348,70,North,8,5.0,6.75,1,12.2,Bike,81.0,Morning,1
8349,77,Downtown,4,23.2,4.73,0,1.4,Van,12.23,Night,0
8350,87,South,16,31.8,7.43,1,7.1,Bike,14.02,Afternoon,0
8351,73,East,0,26.3,5.64,1,3.2,Bike,12.87,Night,0
8352,81,North,16,8.3,6.14,1,0.6,Car,44.39,Afternoon,0
8353,66,South,11,14.6,4.05,1,1.6,Van,16.64,Morning,0
8354,19,Downtown,12,16.1,3.94,0,9.8,Car,14.68,Afternoon,0
8355,83,West,23,28.3,4.39,1,0.0,Bike,9.31,Late Night,0
8356,7,North,10,27.3,7.57,1,7.1,Van,16.64,Morning,0
8357,63,West,12,40.2,4.05,1,8.3,Bike,6.04,Afternoon,0
8358,42,South,12,25.1,1.93,1,0.6,Van,4.61,Afternoon,0
8359,42,East,5,27.0,4.59,1,16.4,Car,10.2,Night,1
8360,59,South,21,11.6,3.81,0,10.3,Bike,19.71,Late Night,1
8361,20,East,5,23.4,7.09,1,1.0,Bike,18.18,Night,0
8362,73,South,19,47.7,5.32,1,1.4,Car,6.69,Evening,0
8363,17,North,20,28.4,5.92,1,8.5,Bike,12.51,Evening,0
8364,27,North,9,19.4,7.17,1,4.0,Bike,22.18,Morning,0
8365,47,West,18,29.2,5.62,1,12.8,Bike,11.55,Evening,1
8366,2,South,2,35.4,3.05,1,19.3,Car,5.17,Night,1
8367,63,South,6,30.0,5.78,1,2.1,Car,11.56,Morning,0
8368,62,West,4,33.3,7.42,1,0.5,Car,13.37,Night,0
8369,100,Downtown,7,34.6,5.0,1,6.1,Van,8.67,Morning,0
8370,19,South,4,26.6,5.16,1,12.8,Bike,11.64,Night,1
8371,17,South,11,28.3,3.97,1,0.9,Van,8.42,Morning,0
8372,69,South,3,19.0,5.41,1,21.1,Van,17.08,Night,1
8373,39,Downtown,18,18.9,5.93,1,1.1,Van,18.83,Evening,0
8374,82,North,17,24.2,7.34,1,0.5,Car,18.2,Evening,0
8375,71,West,2,11.8,8.5,1,3.4,Bike,43.22,Night,0
8376,81,Downtown,6,28.7,6.03,1,8.2,Van,12.61,Morning,0
8377,39,East,7,17.0,8.03,1,2.2,Bike,28.34,Morning,0
8378,36,East,14,26.8,5.69,1,2.0,Car,12.74,Afternoon,0
8379,40,Downtown,20,30.2,6.24,1,1.1,Bike,12.4,Evening,0
8380,45,Downtown,16,11.8,10.16,1,21.4,Car,51.66,Afternoon,1
8381,4,North,18,29.1,4.83,1,2.1,Car,9.96,Evening,0
8382,25,East,3,5.0,2.77,1,5.5,Bike,33.24,Night,0
8383,69,West,15,30.9,9.43,1,0.7,Van,18.31,Afternoon,0
8384,30,South,12,31.0,6.36,1,3.0,Car,12.31,Afternoon,0
8385,76,South,11,31.7,2.69,1,7.9,Van,5.09,Morning,0
8386,68,North,3,28.4,4.71,0,17.6,Car,9.95,Night,1
8387,88,North,11,19.8,5.93,1,1.0,Van,17.97,Morning,0
8388,29,East,16,20.2,3.53,1,0.5,Van,10.49,Afternoon,0
8389,73,West,8,18.8,2.55,1,21.9,Bike,8.14,Morning,1
8390,68,West,11,35.3,6.65,1,4.0,Van,11.3,Morning,0
8391,51,Downtown,14,41.9,1.32,1,2.1,Van,1.89,Afternoon,0
8392,24,North,19,25.8,3.97,1,16.1,Car,9.23,Evening,1
8393,14,South,1,15.1,3.92,1,2.5,Car,15.58,Night,0
8394,69,South,8,22.2,3.01,1,1.3,Van,8.14,Morning,0
8395,18,East,13,34.8,4.3,1,8.1,Car,7.41,Afternoon,0
8396,42,South,3,30.5,4.6,1,1.9,Van,9.05,Night,0
8397,57,West,3,25.3,0.5,1,1.9,Bike,1.19,Night,0
8398,83,West,5,22.4,5.55,1,2.9,Bike,14.87,Night,0
8399,12,North,23,8.1,6.65,1,5.9,Bike,49.26,Late Night,0
8400,82,East,4,22.9,7.94,0,9.2,Van,20.8,Night,0
8401,17,South,23,21.1,4.9,1,1.3,Car,13.93,Late Night,0
8402,30,North,16,20.8,0.69,0,2.3,Van,1.99,Afternoon,0
8403,88,Downtown,12,27.8,6.67,1,3.4,Bike,14.4,Afternoon,0
8404,75,Downtown,19,42.5,5.14,1,0.1,Van,7.26,Evening,0
8405,99,South,16,25.2,6.51,0,6.0,Bike,15.5,Afternoon,0
8406,23,South,18,31.0,5.22,1,4.2,Van,10.1,Evening,0
8407,81,South,22,24.4,6.11,1,0.7,Van,15.02,Late Night,0
8408,1,West,0,24.4,3.19,0,0.7,Bike,7.84,Night,0
8409,79,South,20,36.4,2.7,1,11.3,Van,4.45,Evening,1
8410,32,Downtown,16,28.7,4.74,1,5.7,Van,9.91,Afternoon,0
8411,9,South,21,32.8,4.93,1,2.5,Car,9.02,Late Night,0
8412,15,East,2,37.4,3.39,0,2.1,Car,5.44,Night,0
8413,28,Downtown,13,28.6,3.42,0,1.9,Car,7.17,Afternoon,0
8414,24,East,11,27.4,3.35,1,5.3,Car,7.34,Morning,0
8415,60,Downtown,14,32.4,7.33,1,1.0,Van,13.57,Afternoon,0
8416,35,North,5,18.5,3.08,1,21.9,Van,9.99,Night,1
8417,86,Downtown,19,18.7,6.03,1,5.8,Bike,19.35,Evening,0
8418,27,Downtown,21,17.4,3.42,0,0.7,Car,11.79,Late Night,0
8419,83,East,1,20.1,5.91,0,0.7,Van,17.64,Night,0
8420,76,East,3,13.1,7.73,1,5.2,Bike,35.4,Night,0
8421,20,Downtown,12,8.4,7.22,1,2.4,Car,51.57,Afternoon,0
8422,65,Downtown,12,16.8,4.41,1,5.4,Van,15.75,Afternoon,0
8423,85,West,22,5.0,5.54,1,6.4,Bike,66.48,Late Night,0
8424,49,North,21,27.8,4.12,1,3.9,Bike,8.89,Late Night,0
8425,1,North,22,26.0,6.88,1,1.5,Bike,15.88,Late Night,0
8426,10,South,16,32.4,4.85,0,4.0,Car,8.98,Afternoon,0
8427,47,Downtown,5,15.7,7.72,1,2.7,Van,29.5,Night,0
8428,59,Downtown,10,30.0,3.09,0,11.1,Van,6.18,Morning,1
8429,96,Downtown,18,16.9,3.4,1,6.7,Van,12.07,Evening,0
8430,62,Downtown,15,32.7,6.27,1,4.8,Car,11.5,Afternoon,0
8431,86,North,7,6.8,5.87,0,0.2,Van,51.79,Morning,0
8432,18,East,0,22.6,8.65,1,23.1,Car,22.96,Night,1
8433,46,West,9,21.0,4.49,0,4.2,Car,12.83,Morning,0
8434,32,East,1,33.0,3.89,1,1.5,Car,7.07,Night,0
8435,27,East,18,32.8,3.85,1,4.5,Van,7.04,Evening,0
8436,92,North,13,37.2,4.43,1,8.5,Van,7.15,Afternoon,0
8437,18,West,2,5.0,5.72,1,3.9,Bike,68.64,Night,0
8438,39,Downtown,22,40.0,1.71,1,7.5,Van,2.56,Late Night,0
8439,49,North,23,15.7,2.53,1,2.7,Van,9.67,Late Night,0
8440,93,North,8,42.1,5.45,0,4.5,Car,7.77,Morning,0
8441,82,West,22,47.2,5.74,1,2.7,Van,7.3,Late Night,0
8442,44,South,7,36.9,4.35,0,3.8,Car,7.07,Morning,0
8443,72,North,10,16.4,5.91,0,0.9,Bike,21.62,Morning,0
8444,54,East,14,12.6,1.96,1,4.6,Bike,9.33,Afternoon,0
8445,95,East,5,17.9,3.51,1,19.3,Bike,11.77,Night,1
8446,34,Downtown,1,30.7,3.47,1,7.2,Bike,6.78,Night,0
8447,71,North,0,14.4,3.24,1,1.9,Bike,13.5,Night,0
8448,36,Downtown,2,6.4,6.66,1,10.0,Car,62.44,Night,0
8449,18,North,22,35.8,6.9,1,11.3,Van,11.56,Late Night,1
8450,38,West,17,19.0,0.5,1,1.0,Car,1.58,Evening,0
8451,59,North,13,34.1,1.05,1,0.3,Van,1.85,Afternoon,0
8452,9,South,16,32.7,5.25,1,4.2,Car,9.63,Afternoon,0
8453,73,East,1,27.0,3.81,1,3.2,Van,8.47,Night,0
8454,72,West,18,33.4,4.73,1,6.3,Bike,8.5,Evening,0
8455,51,East,21,39.8,5.64,0,1.7,Van,8.5,Late Night,0
8456,35,Downtown,8,32.6,8.55,1,2.4,Van,15.74,Morning,0
8457,82,West,7,32.9,4.85,1,1.5,Car,8.84,Morning,0
8458,5,South,9,28.9,6.71,0,1.7,Bike,13.93,Morning,0
8459,14,East,8,20.7,4.13,1,0.0,Bike,11.97,Morning,0
8460,92,North,7,28.1,5.91,1,3.6,Van,12.62,Morning,0
8461,30,North,6,27.1,6.42,1,3.2,Bike,14.21,Morning,0
8462,4,North,21,29.9,3.97,1,2.2,Car,7.97,Late Night,0
8463,39,West,23,28.3,3.65,1,3.9,Van,7.74,Late Night,0
8464,84,South,5,20.4,4.04,1,2.5,Bike,11.88,Night,0
8465,64,South,1,36.4,6.74,1,2.8,Bike,11.11,Night,0
8466,25,South,8,19.7,6.45,1,0.0,Bike,19.64,Morning,0
8467,28,East,8,28.9,0.5,1,0.3,Van,1.04,Morning,0
8468,76,West,18,30.2,4.16,1,0.8,Van,8.26,Evening,0
8469,66,North,8,14.5,5.86,1,1.0,Van,24.25,Morning,0
8470,78,East,1,40.6,8.11,1,3.0,Van,11.99,Night,0
8471,22,South,18,24.6,4.8,1,10.4,Van,11.71,Evening,1
8472,31,North,15,15.1,5.75,0,2.6,Car,22.85,Afternoon,0
8473,23,West,21,25.0,5.2,1,4.9,Van,12.48,Late Night,0
8474,48,Downtown,13,15.3,3.95,1,0.1,Car,15.49,Afternoon,0
8475,20,South,19,19.2,2.31,1,9.6,Bike,7.22,Evening,0
8476,38,South,23,19.0,2.5,1,0.6,Bike,7.89,Late Night,0
8477,55,South,0,23.6,6.57,1,1.7,Van,16.7,Night,0
8478,68,South,12,38.6,5.24,0,8.5,Van,8.15,Afternoon,0
8479,79,North,21,26.1,3.53,1,1.5,Car,8.11,Late Night,0
8480,88,West,1,26.6,2.15,1,1.5,Bike,4.85,Night,0
8481,89,East,21,20.2,6.55,0,4.6,Van,19.46,Late Night,0
8482,1,North,13,27.8,3.01,1,11.7,Bike,6.5,Afternoon,1
8483,7,West,0,24.7,6.35,1,1.2,Van,15.43,Night,0
8484,57,East,14,24.2,4.74,1,4.8,Car,11.75,Afternoon,0
8485,95,South,17,32.1,4.91,0,4.6,Car,9.18,Evening,0
8486,12,West,8,15.6,8.5,1,5.4,Car,32.69,Morning,0
8487,5,South,21,37.7,0.8,1,14.7,Car,1.27,Late Night,1
8488,50,West,7,5.0,3.24,1,0.9,Bike,38.88,Morning,0
8489,42,Downtown,6,24.1,8.2,1,5.3,Van,20.41,Morning,0
8490,12,South,8,38.6,6.87,1,1.0,Car,10.68,Morning,0
8491,18,South,8,37.1,4.52,1,1.9,Bike,7.31,Morning,0
8492,66,South,10,26.6,8.73,1,2.5,Car,19.69,Morning,0
8493,74,North,3,16.9,7.01,0,9.0,Bike,24.89,Night,0
8494,79,East,6,23.7,3.95,1,0.3,Van,10.0,Morning,0
8495,94,South,20,50.9,2.85,1,6.6,Van,3.36,Evening,0
8496,17,South,6,32.1,7.8,1,12.2,Bike,14.58,Morning,1
8497,68,North,3,8.0,3.37,1,0.4,Bike,25.28,Night,0
8498,71,North,11,25.8,5.5,0,7.8,Car,12.79,Morning,0
8499,62,Downtown,16,19.0,7.99,1,0.6,Van,25.23,Afternoon,0
8500,41,West,19,12.3,5.36,1,16.5,Car,26.15,Evening,1
8501,95,South,2,29.8,5.02,1,8.4,Bike,10.11,Night,0
8502,34,West,8,15.3,1.66,1,5.9,Bike,6.51,Morning,0
8503,70,North,4,40.5,6.99,1,4.0,Bike,10.36,Night,0
8504,45,North,19,38.4,1.37,0,12.7,Van,2.14,Evening,1
8505,58,Downtown,15,17.7,7.71,1,0.6,Van,26.14,Afternoon,0
8506,51,East,7,17.1,1.63,0,0.6,Van,5.72,Morning,0
8507,34,North,20,31.7,3.34,1,8.6,Van,6.32,Evening,0
8508,44,South,15,35.2,7.34,1,3.3,Car,12.51,Afternoon,0
8509,15,Downtown,18,22.5,7.89,1,9.3,Bike,21.04,Evening,0
8510,78,East,15,34.8,5.19,1,2.5,Bike,8.95,Afternoon,0
8511,70,Downtown,17,41.6,4.28,0,3.0,Car,6.17,Evening,0
8512,50,North,14,28.3,5.31,0,2.0,Bike,11.26,Afternoon,0
8513,32,East,23,14.7,1.07,1,15.1,Car,4.37,Late Night,1
8514,67,West,17,32.9,7.18,1,3.1,Bike,13.09,Evening,0
8515,3,East,13,26.4,3.76,1,7.0,Car,8.55,Afternoon,0
8516,86,South,23,21.8,4.49,1,6.0,Bike,12.36,Late Night,0
8517,86,West,15,32.5,5.17,1,1.3,Van,9.54,Afternoon,0
8518,74,West,4,37.1,5.55,1,12.3,Car,8.98,Night,1
8519,51,South,7,26.9,5.89,1,3.9,Van,13.14,Morning,0
8520,67,West,15,5.0,7.45,1,9.7,Van,89.4,Afternoon,0
8521,76,North,20,26.2,7.54,1,8.9,Van,17.27,Evening,0
8522,93,East,0,27.3,4.94,1,0.3,Car,10.86,Night,0
8523,48,East,10,50.9,6.47,1,4.8,Bike,7.63,Morning,0
8524,17,South,10,26.3,6.74,1,7.8,Bike,15.38,Morning,0
8525,7,North,1,23.3,1.52,1,11.8,Van,3.91,Night,1
8526,13,West,21,31.9,4.12,1,3.5,Van,7.75,Late Night,0
8527,66,East,18,22.0,3.19,1,6.9,Car,8.7,Evening,0
8528,4,East,23,18.1,5.05,1,17.5,Bike,16.74,Late Night,1
8529,10,East,4,9.1,7.51,1,8.8,Bike,49.52,Night,0
8530,88,East,2,19.0,6.56,0,9.6,Van,20.72,Night,0
8531,17,Downtown,22,5.9,6.64,1,2.6,Van,67.53,Late Night,0
8532,52,South,7,27.8,4.21,1,0.5,Van,9.09,Morning,0
8533,6,West,3,27.2,4.22,1,16.9,Van,9.31,Night,1
8534,83,West,12,32.0,3.79,1,6.0,Van,7.11,Afternoon,0
8535,69,South,21,14.7,3.21,1,0.9,Van,13.1,Late Night,0
8536,96,North,13,10.6,6.15,1,18.2,Car,34.81,Afternoon,1
8537,74,South,0,45.6,3.9,1,6.3,Bike,5.13,Night,0
8538,9,East,4,24.2,2.4,0,0.5,Car,5.95,Night,0
8539,91,East,20,32.0,5.58,1,0.9,Van,10.46,Evening,0
8540,77,South,6,26.3,5.13,1,10.0,Van,11.7,Morning,0
8541,83,South,22,32.4,5.59,1,15.4,Bike,10.35,Late Night,1
8542,21,West,5,27.3,7.89,1,2.3,Van,17.34,Night,0
8543,24,West,14,17.0,5.05,1,2.7,Van,17.82,Afternoon,0
8544,4,Downtown,14,30.4,3.72,1,2.5,Car,7.34,Afternoon,0
8545,24,Downtown,7,28.0,3.7,1,9.0,Car,7.93,Morning,0
8546,59,East,1,8.2,3.08,0,3.0,Van,22.54,Night,0
8547,99,Downtown,13,27.9,3.47,1,2.4,Car,7.46,Afternoon,0
8548,3,Downtown,15,21.1,2.5,0,4.9,Van,7.11,Afternoon,0
8549,68,North,22,18.3,5.24,1,3.4,Bike,17.18,Late Night,0
8550,40,South,9,34.8,3.65,1,3.8,Car,6.29,Morning,0
8551,48,West,14,24.3,5.26,1,2.6,Bike,12.99,Afternoon,0
8552,54,Downtown,22,24.6,4.27,1,3.1,Car,10.41,Late Night,0
8553,35,West,3,25.9,4.79,1,0.2,Car,11.1,Night,0
8554,95,Downtown,11,24.7,8.51,1,13.0,Bike,20.67,Morning,1
8555,56,Downtown,9,24.0,7.29,0,0.2,Car,18.22,Morning,0
8556,89,East,1,39.6,1.92,1,7.4,Car,2.91,Night,0
8557,40,North,3,18.2,3.78,1,1.8,Bike,12.46,Night,0
8558,77,South,19,7.6,1.2,1,0.6,Van,9.47,Evening,0
8559,68,South,5,25.4,4.2,0,4.7,Van,9.92,Night,0
8560,46,East,13,15.6,5.66,1,6.1,Van,21.77,Afternoon,0
8561,78,East,22,14.0,7.15,0,5.0,Bike,30.64,Late Night,0
8562,13,South,2,24.8,7.05,1,4.3,Van,17.06,Night,0
8563,27,South,14,27.7,5.64,1,3.8,Van,12.22,Afternoon,0
8564,6,North,0,23.3,3.13,1,3.9,Van,8.06,Night,0
8565,17,Downtown,18,20.4,6.69,1,10.0,Van,19.68,Evening,0
8566,36,North,0,23.0,5.1,1,0.5,Bike,13.3,Night,0
8567,99,South,12,24.5,5.38,1,0.9,Van,13.18,Afternoon,0
8568,81,Downtown,7,25.0,8.91,1,8.4,Van,21.38,Morning,0
8569,2,South,17,7.1,3.11,0,1.8,Van,26.28,Evening,0
8570,77,North,21,33.7,9.15,1,7.4,Car,16.29,Late Night,0
8571,52,North,2,10.4,8.6,1,2.2,Van,49.62,Night,0
8572,66,North,22,18.3,5.14,1,13.0,Bike,16.85,Late Night,1
8573,52,Downtown,17,9.5,5.39,0,1.7,Bike,34.04,Evening,0
8574,92,West,19,26.7,3.59,1,2.8,Van,8.07,Evening,0
8575,43,West,8,17.9,5.38,1,0.9,Car,18.03,Morning,0
8576,90,South,5,23.2,5.19,1,5.5,Van,13.42,Night,0
8577,22,Downtown,19,17.6,3.62,1,2.6,Car,12.34,Evening,0
8578,55,East,1,14.5,3.57,1,14.2,Van,14.77,Night,1
8579,67,West,3,5.0,4.52,1,0.1,Van,54.24,Night,0
8580,99,Downtown,17,19.1,4.98,1,2.5,Bike,15.64,Evening,0
